"","data_code","death_rate","age","race"
"18702","SE_T040_011",81.8,"45 to 64 Years","Black"
"18703","SE_T040_011",NA,"45 to 64 Years","Black"
"18704","SE_T040_011",NA,"45 to 64 Years","Black"
"18705","SE_T040_011",NA,"45 to 64 Years","Black"
"18706","SE_T040_011",86.2,"45 to 64 Years","Black"
"18707","SE_T040_011",NA,"45 to 64 Years","Black"
"18708","SE_T040_011",NA,"45 to 64 Years","Black"
"18709","SE_T040_011",NA,"45 to 64 Years","Black"
"18710","SE_T040_011",NA,"45 to 64 Years","Black"
"18711","SE_T040_011",51.3,"45 to 64 Years","Black"
"18712","SE_T040_011",NA,"45 to 64 Years","Black"
"18713","SE_T040_011",NA,"45 to 64 Years","Black"
"18714","SE_T040_011",90.6,"45 to 64 Years","Black"
"18715","SE_T040_011",NA,"45 to 64 Years","Black"
"18716","SE_T040_011",NA,"45 to 64 Years","Black"
"18717","SE_T040_011",NA,"45 to 64 Years","Black"
"18718","SE_T040_011",NA,"45 to 64 Years","Black"
"18719","SE_T040_011",NA,"45 to 64 Years","Black"
"18720","SE_T040_011",NA,"45 to 64 Years","Black"
"18721","SE_T040_011",NA,"45 to 64 Years","Black"
"18722","SE_T040_011",NA,"45 to 64 Years","Black"
"18723","SE_T040_011",76.8,"45 to 64 Years","Black"
"18724","SE_T040_011",NA,"45 to 64 Years","Black"
"18725","SE_T040_011",NA,"45 to 64 Years","Black"
"18726","SE_T040_011",NA,"45 to 64 Years","Black"
"18727","SE_T040_011",35.9,"45 to 64 Years","Black"
"18728","SE_T040_011",NA,"45 to 64 Years","Black"
"18729","SE_T040_011",NA,"45 to 64 Years","Black"
"18730","SE_T040_011",NA,"45 to 64 Years","Black"
"18731","SE_T040_011",NA,"45 to 64 Years","Black"
"18732","SE_T040_011",NA,"45 to 64 Years","Black"
"18733","SE_T040_011",NA,"45 to 64 Years","Black"
"18734","SE_T040_011",NA,"45 to 64 Years","Black"
"18735","SE_T040_011",NA,"45 to 64 Years","Black"
"18736","SE_T040_011",NA,"45 to 64 Years","Black"
"18737","SE_T040_011",NA,"45 to 64 Years","Black"
"18738","SE_T040_011",NA,"45 to 64 Years","Black"
"18739","SE_T040_011",NA,"45 to 64 Years","Black"
"18740","SE_T040_011",71.3,"45 to 64 Years","Black"
"18741","SE_T040_011",99.3,"45 to 64 Years","Black"
"18742","SE_T040_011",NA,"45 to 64 Years","Black"
"18743","SE_T040_011",NA,"45 to 64 Years","Black"
"18744","SE_T040_011",NA,"45 to 64 Years","Black"
"18745","SE_T040_011",NA,"45 to 64 Years","Black"
"18746","SE_T040_011",NA,"45 to 64 Years","Black"
"18747","SE_T040_011",NA,"45 to 64 Years","Black"
"18748","SE_T040_011",NA,"45 to 64 Years","Black"
"18749","SE_T040_011",NA,"45 to 64 Years","Black"
"18750","SE_T040_011",NA,"45 to 64 Years","Black"
"18751","SE_T040_011",NA,"45 to 64 Years","Black"
"18752","SE_T040_011",NA,"45 to 64 Years","Black"
"18753","SE_T040_011",NA,"45 to 64 Years","Black"
"18754","SE_T040_011",NA,"45 to 64 Years","Black"
"18755","SE_T040_011",NA,"45 to 64 Years","Black"
"18756","SE_T040_011",91.6,"45 to 64 Years","Black"
"18757","SE_T040_011",NA,"45 to 64 Years","Black"
"18758","SE_T040_011",82.4,"45 to 64 Years","Black"
"18759","SE_T040_011",31.4,"45 to 64 Years","Black"
"18760","SE_T040_011",NA,"45 to 64 Years","Black"
"18761","SE_T040_011",NA,"45 to 64 Years","Black"
"18762","SE_T040_011",NA,"45 to 64 Years","Black"
"18763","SE_T040_011",NA,"45 to 64 Years","Black"
"18764","SE_T040_011",NA,"45 to 64 Years","Black"
"18765","SE_T040_011",NA,"45 to 64 Years","Black"
"18766","SE_T040_011",NA,"45 to 64 Years","Black"
"18767","SE_T040_011",NA,"45 to 64 Years","Black"
"18768","SE_T040_011",NA,"45 to 64 Years","Black"
"18769","SE_T040_011",NA,"45 to 64 Years","Black"
"18770","SE_T040_011",NA,"45 to 64 Years","Black"
"18771","SE_T040_011",NA,"45 to 64 Years","Black"
"18772","SE_T040_011",84.3,"45 to 64 Years","Black"
"18773","SE_T040_011",NA,"45 to 64 Years","Black"
"18774","SE_T040_011",NA,"45 to 64 Years","Black"
"18775","SE_T040_011",NA,"45 to 64 Years","Black"
"18776","SE_T040_011",NA,"45 to 64 Years","Black"
"18777","SE_T040_011",NA,"45 to 64 Years","Black"
"18778","SE_T040_011",NA,"45 to 64 Years","Black"
"18779","SE_T040_011",NA,"45 to 64 Years","Black"
"18780","SE_T040_011",NA,"45 to 64 Years","Black"
"18781","SE_T040_011",NA,"45 to 64 Years","Black"
"18782","SE_T040_011",NA,"45 to 64 Years","Black"
"18783","SE_T040_011",52,"45 to 64 Years","Black"
"18784","SE_T040_011",NA,"45 to 64 Years","Black"
"18785","SE_T040_011",NA,"45 to 64 Years","Black"
"18786","SE_T040_011",NA,"45 to 64 Years","Black"
"18787","SE_T040_011",NA,"45 to 64 Years","Black"
"18788","SE_T040_011",NA,"45 to 64 Years","Black"
"18789","SE_T040_011",NA,"45 to 64 Years","Black"
"18790","SE_T040_011",NA,"45 to 64 Years","Black"
"18791","SE_T040_011",NA,"45 to 64 Years","Black"
"18792","SE_T040_011",NA,"45 to 64 Years","Black"
"18793","SE_T040_011",NA,"45 to 64 Years","Black"
"18794","SE_T040_011",72.9,"45 to 64 Years","Black"
"18795","SE_T040_011",124.7,"45 to 64 Years","Black"
"18796","SE_T040_011",NA,"45 to 64 Years","Black"
"18797","SE_T040_011",NA,"45 to 64 Years","Black"
"18798","SE_T040_011",NA,"45 to 64 Years","Black"
"18799","SE_T040_011",94.4,"45 to 64 Years","Black"
"18800","SE_T040_011",NA,"45 to 64 Years","Black"
"18801","SE_T040_011",NA,"45 to 64 Years","Black"
"18802","SE_T040_011",NA,"45 to 64 Years","Black"
"18803","SE_T040_011",NA,"45 to 64 Years","Black"
"18804","SE_T040_011",NA,"45 to 64 Years","Black"
"18805","SE_T040_011",NA,"45 to 64 Years","Black"
"18806","SE_T040_011",NA,"45 to 64 Years","Black"
"18807","SE_T040_011",NA,"45 to 64 Years","Black"
"18808","SE_T040_011",NA,"45 to 64 Years","Black"
"18809","SE_T040_011",NA,"45 to 64 Years","Black"
"18810","SE_T040_011",NA,"45 to 64 Years","Black"
"18811","SE_T040_011",NA,"45 to 64 Years","Black"
"18812","SE_T040_011",NA,"45 to 64 Years","Black"
"18813","SE_T040_011",NA,"45 to 64 Years","Black"
"18814","SE_T040_011",NA,"45 to 64 Years","Black"
"18815","SE_T040_011",NA,"45 to 64 Years","Black"
"18816","SE_T040_011",NA,"45 to 64 Years","Black"
"18817","SE_T040_011",NA,"45 to 64 Years","Black"
"18818","SE_T040_011",NA,"45 to 64 Years","Black"
"18819","SE_T040_011",NA,"45 to 64 Years","Black"
"18820","SE_T040_011",NA,"45 to 64 Years","Black"
"18821","SE_T040_011",NA,"45 to 64 Years","Black"
"18822","SE_T040_011",NA,"45 to 64 Years","Black"
"18823","SE_T040_011",NA,"45 to 64 Years","Black"
"18824","SE_T040_011",NA,"45 to 64 Years","Black"
"18825","SE_T040_011",NA,"45 to 64 Years","Black"
"18826","SE_T040_011",80.9,"45 to 64 Years","Black"
"18827","SE_T040_011",NA,"45 to 64 Years","Black"
"18828","SE_T040_011",NA,"45 to 64 Years","Black"
"18829","SE_T040_011",NA,"45 to 64 Years","Black"
"18830","SE_T040_011",NA,"45 to 64 Years","Black"
"18831","SE_T040_011",NA,"45 to 64 Years","Black"
"18832","SE_T040_011",NA,"45 to 64 Years","Black"
"18833","SE_T040_011",NA,"45 to 64 Years","Black"
"18834","SE_T040_011",NA,"45 to 64 Years","Black"
"18835","SE_T040_011",NA,"45 to 64 Years","Black"
"18836","SE_T040_011",NA,"45 to 64 Years","Black"
"18837","SE_T040_011",91.3,"45 to 64 Years","Black"
"18838","SE_T040_011",NA,"45 to 64 Years","Black"
"18839","SE_T040_011",NA,"45 to 64 Years","Black"
"18840","SE_T040_011",NA,"45 to 64 Years","Black"
"18841","SE_T040_011",NA,"45 to 64 Years","Black"
"18842","SE_T040_011",NA,"45 to 64 Years","Black"
"18843","SE_T040_011",NA,"45 to 64 Years","Black"
"18844","SE_T040_011",NA,"45 to 64 Years","Black"
"18845","SE_T040_011",NA,"45 to 64 Years","Black"
"18846","SE_T040_011",NA,"45 to 64 Years","Black"
"18847","SE_T040_011",NA,"45 to 64 Years","Black"
"18848","SE_T040_011",NA,"45 to 64 Years","Black"
"18849","SE_T040_011",NA,"45 to 64 Years","Black"
"18850","SE_T040_011",NA,"45 to 64 Years","Black"
"18851","SE_T040_011",NA,"45 to 64 Years","Black"
"18852","SE_T040_011",NA,"45 to 64 Years","Black"
"18853","SE_T040_011",NA,"45 to 64 Years","Black"
"18854","SE_T040_011",NA,"45 to 64 Years","Black"
"18855","SE_T040_011",NA,"45 to 64 Years","Black"
"18856","SE_T040_011",NA,"45 to 64 Years","Black"
"18857","SE_T040_011",NA,"45 to 64 Years","Black"
"18858","SE_T040_011",NA,"45 to 64 Years","Black"
"18859","SE_T040_011",NA,"45 to 64 Years","Black"
"18860","SE_T040_011",NA,"45 to 64 Years","Black"
"18861","SE_T040_011",NA,"45 to 64 Years","Black"
"18862","SE_T040_011",NA,"45 to 64 Years","Black"
"18863","SE_T040_011",NA,"45 to 64 Years","Black"
"18864","SE_T040_011",NA,"45 to 64 Years","Black"
"18865","SE_T040_011",NA,"45 to 64 Years","Black"
"18866","SE_T040_011",NA,"45 to 64 Years","Black"
"18867","SE_T040_011",NA,"45 to 64 Years","Black"
"18868","SE_T040_011",NA,"45 to 64 Years","Black"
"18869","SE_T040_011",NA,"45 to 64 Years","Black"
"18870","SE_T040_011",NA,"45 to 64 Years","Black"
"18871","SE_T040_011",NA,"45 to 64 Years","Black"
"18872","SE_T040_011",90.5,"45 to 64 Years","Black"
"18873","SE_T040_011",NA,"45 to 64 Years","Black"
"18874","SE_T040_011",NA,"45 to 64 Years","Black"
"18875","SE_T040_011",NA,"45 to 64 Years","Black"
"18876","SE_T040_011",NA,"45 to 64 Years","Black"
"18877","SE_T040_011",NA,"45 to 64 Years","Black"
"18878","SE_T040_011",NA,"45 to 64 Years","Black"
"18879","SE_T040_011",NA,"45 to 64 Years","Black"
"18880","SE_T040_011",NA,"45 to 64 Years","Black"
"18881","SE_T040_011",NA,"45 to 64 Years","Black"
"18882","SE_T040_011",NA,"45 to 64 Years","Black"
"18883","SE_T040_011",NA,"45 to 64 Years","Black"
"18884","SE_T040_011",NA,"45 to 64 Years","Black"
"18885","SE_T040_011",NA,"45 to 64 Years","Black"
"18886","SE_T040_011",NA,"45 to 64 Years","Black"
"18887","SE_T040_011",NA,"45 to 64 Years","Black"
"18888","SE_T040_011",NA,"45 to 64 Years","Black"
"18889","SE_T040_011",NA,"45 to 64 Years","Black"
"18890","SE_T040_011",NA,"45 to 64 Years","Black"
"18891","SE_T040_011",NA,"45 to 64 Years","Black"
"18892","SE_T040_011",NA,"45 to 64 Years","Black"
"18893","SE_T040_011",NA,"45 to 64 Years","Black"
"18894","SE_T040_011",NA,"45 to 64 Years","Black"
"18895","SE_T040_011",NA,"45 to 64 Years","Black"
"18896","SE_T040_011",NA,"45 to 64 Years","Black"
"18897","SE_T040_011",NA,"45 to 64 Years","Black"
"18898","SE_T040_011",NA,"45 to 64 Years","Black"
"18899","SE_T040_011",NA,"45 to 64 Years","Black"
"18900","SE_T040_011",NA,"45 to 64 Years","Black"
"18901","SE_T040_011",NA,"45 to 64 Years","Black"
"18902","SE_T040_011",NA,"45 to 64 Years","Black"
"18903","SE_T040_011",NA,"45 to 64 Years","Black"
"18904","SE_T040_011",NA,"45 to 64 Years","Black"
"18905","SE_T040_011",NA,"45 to 64 Years","Black"
"18906","SE_T040_011",NA,"45 to 64 Years","Black"
"18907","SE_T040_011",NA,"45 to 64 Years","Black"
"18908","SE_T040_011",NA,"45 to 64 Years","Black"
"18909","SE_T040_011",NA,"45 to 64 Years","Black"
"18910","SE_T040_011",NA,"45 to 64 Years","Black"
"18911","SE_T040_011",NA,"45 to 64 Years","Black"
"18912","SE_T040_011",NA,"45 to 64 Years","Black"
"18913","SE_T040_011",NA,"45 to 64 Years","Black"
"18914","SE_T040_011",NA,"45 to 64 Years","Black"
"18915","SE_T040_011",NA,"45 to 64 Years","Black"
"18916","SE_T040_011",NA,"45 to 64 Years","Black"
"18917","SE_T040_011",NA,"45 to 64 Years","Black"
"18918","SE_T040_011",NA,"45 to 64 Years","Black"
"18919","SE_T040_011",NA,"45 to 64 Years","Black"
"18920","SE_T040_011",NA,"45 to 64 Years","Black"
"18921","SE_T040_011",NA,"45 to 64 Years","Black"
"18922","SE_T040_011",NA,"45 to 64 Years","Black"
"18923","SE_T040_011",NA,"45 to 64 Years","Black"
"18924","SE_T040_011",NA,"45 to 64 Years","Black"
"18925","SE_T040_011",NA,"45 to 64 Years","Black"
"18926","SE_T040_011",NA,"45 to 64 Years","Black"
"18927","SE_T040_011",NA,"45 to 64 Years","Black"
"18928","SE_T040_011",76.4,"45 to 64 Years","Black"
"18929","SE_T040_011",NA,"45 to 64 Years","Black"
"18930","SE_T040_011",NA,"45 to 64 Years","Black"
"18931","SE_T040_011",NA,"45 to 64 Years","Black"
"18932","SE_T040_011",NA,"45 to 64 Years","Black"
"18933","SE_T040_011",NA,"45 to 64 Years","Black"
"18934","SE_T040_011",NA,"45 to 64 Years","Black"
"18935","SE_T040_011",NA,"45 to 64 Years","Black"
"18936","SE_T040_011",NA,"45 to 64 Years","Black"
"18937","SE_T040_011",NA,"45 to 64 Years","Black"
"18938","SE_T040_011",NA,"45 to 64 Years","Black"
"18939","SE_T040_011",NA,"45 to 64 Years","Black"
"18940","SE_T040_011",48.8,"45 to 64 Years","Black"
"18941","SE_T040_011",NA,"45 to 64 Years","Black"
"18942","SE_T040_011",82.7,"45 to 64 Years","Black"
"18943","SE_T040_011",NA,"45 to 64 Years","Black"
"18944","SE_T040_011",NA,"45 to 64 Years","Black"
"18945","SE_T040_011",61.2,"45 to 64 Years","Black"
"18946","SE_T040_011",NA,"45 to 64 Years","Black"
"18947","SE_T040_011",NA,"45 to 64 Years","Black"
"18948","SE_T040_011",NA,"45 to 64 Years","Black"
"18949","SE_T040_011",NA,"45 to 64 Years","Black"
"18950","SE_T040_011",NA,"45 to 64 Years","Black"
"18951","SE_T040_011",NA,"45 to 64 Years","Black"
"18952","SE_T040_011",NA,"45 to 64 Years","Black"
"18953","SE_T040_011",NA,"45 to 64 Years","Black"
"18954","SE_T040_011",NA,"45 to 64 Years","Black"
"18955","SE_T040_011",NA,"45 to 64 Years","Black"
"18956","SE_T040_011",NA,"45 to 64 Years","Black"
"18957","SE_T040_011",NA,"45 to 64 Years","Black"
"18958","SE_T040_011",NA,"45 to 64 Years","Black"
"18959","SE_T040_011",NA,"45 to 64 Years","Black"
"18960","SE_T040_011",NA,"45 to 64 Years","Black"
"18961","SE_T040_011",NA,"45 to 64 Years","Black"
"18962","SE_T040_011",NA,"45 to 64 Years","Black"
"18963","SE_T040_011",NA,"45 to 64 Years","Black"
"18964","SE_T040_011",NA,"45 to 64 Years","Black"
"18965","SE_T040_011",NA,"45 to 64 Years","Black"
"18966","SE_T040_011",NA,"45 to 64 Years","Black"
"18967","SE_T040_011",NA,"45 to 64 Years","Black"
"18968","SE_T040_011",NA,"45 to 64 Years","Black"
"18969","SE_T040_011",NA,"45 to 64 Years","Black"
"18970","SE_T040_011",NA,"45 to 64 Years","Black"
"18971","SE_T040_011",NA,"45 to 64 Years","Black"
"18972","SE_T040_011",NA,"45 to 64 Years","Black"
"18973","SE_T040_011",77.7,"45 to 64 Years","Black"
"18974","SE_T040_011",NA,"45 to 64 Years","Black"
"18975","SE_T040_011",NA,"45 to 64 Years","Black"
"18976","SE_T040_011",NA,"45 to 64 Years","Black"
"18977","SE_T040_011",NA,"45 to 64 Years","Black"
"18978","SE_T040_011",NA,"45 to 64 Years","Black"
"18979","SE_T040_011",NA,"45 to 64 Years","Black"
"18980","SE_T040_011",NA,"45 to 64 Years","Black"
"18981","SE_T040_011",NA,"45 to 64 Years","Black"
"18982","SE_T040_011",59.2,"45 to 64 Years","Black"
"18983","SE_T040_011",NA,"45 to 64 Years","Black"
"18984","SE_T040_011",NA,"45 to 64 Years","Black"
"18985","SE_T040_011",NA,"45 to 64 Years","Black"
"18986","SE_T040_011",NA,"45 to 64 Years","Black"
"18987","SE_T040_011",NA,"45 to 64 Years","Black"
"18988","SE_T040_011",NA,"45 to 64 Years","Black"
"18989","SE_T040_011",NA,"45 to 64 Years","Black"
"18990","SE_T040_011",NA,"45 to 64 Years","Black"
"18991","SE_T040_011",NA,"45 to 64 Years","Black"
"18992","SE_T040_011",NA,"45 to 64 Years","Black"
"18993","SE_T040_011",NA,"45 to 64 Years","Black"
"18994","SE_T040_011",NA,"45 to 64 Years","Black"
"18995","SE_T040_011",NA,"45 to 64 Years","Black"
"18996","SE_T040_011",NA,"45 to 64 Years","Black"
"18997","SE_T040_011",NA,"45 to 64 Years","Black"
"18998","SE_T040_011",NA,"45 to 64 Years","Black"
"18999","SE_T040_011",NA,"45 to 64 Years","Black"
"19000","SE_T040_011",74.4,"45 to 64 Years","Black"
"19001","SE_T040_011",NA,"45 to 64 Years","Black"
"19002","SE_T040_011",NA,"45 to 64 Years","Black"
"19003","SE_T040_011",NA,"45 to 64 Years","Black"
"19004","SE_T040_011",43,"45 to 64 Years","Black"
"19005","SE_T040_011",NA,"45 to 64 Years","Black"
"19006","SE_T040_011",NA,"45 to 64 Years","Black"
"19007","SE_T040_011",NA,"45 to 64 Years","Black"
"19008","SE_T040_011",NA,"45 to 64 Years","Black"
"19009","SE_T040_011",NA,"45 to 64 Years","Black"
"19010","SE_T040_011",NA,"45 to 64 Years","Black"
"19011","SE_T040_011",NA,"45 to 64 Years","Black"
"19012","SE_T040_011",NA,"45 to 64 Years","Black"
"19013","SE_T040_011",NA,"45 to 64 Years","Black"
"19014","SE_T040_011",NA,"45 to 64 Years","Black"
"19015","SE_T040_011",NA,"45 to 64 Years","Black"
"19016","SE_T040_011",NA,"45 to 64 Years","Black"
"19017","SE_T040_011",NA,"45 to 64 Years","Black"
"19018","SE_T040_011",NA,"45 to 64 Years","Black"
"19019","SE_T040_011",NA,"45 to 64 Years","Black"
"19020","SE_T040_011",NA,"45 to 64 Years","Black"
"19021","SE_T040_011",NA,"45 to 64 Years","Black"
"19022","SE_T040_011",95.4,"45 to 64 Years","Black"
"19023","SE_T040_011",NA,"45 to 64 Years","Black"
"19024","SE_T040_011",NA,"45 to 64 Years","Black"
"19025","SE_T040_011",NA,"45 to 64 Years","Black"
"19026","SE_T040_011",70,"45 to 64 Years","Black"
"19027","SE_T040_011",NA,"45 to 64 Years","Black"
"19028","SE_T040_011",NA,"45 to 64 Years","Black"
"19029","SE_T040_011",NA,"45 to 64 Years","Black"
"19030","SE_T040_011",NA,"45 to 64 Years","Black"
"19031","SE_T040_011",NA,"45 to 64 Years","Black"
"19032","SE_T040_011",NA,"45 to 64 Years","Black"
"19033","SE_T040_011",NA,"45 to 64 Years","Black"
"19034","SE_T040_011",NA,"45 to 64 Years","Black"
"19035","SE_T040_011",NA,"45 to 64 Years","Black"
"19036","SE_T040_011",NA,"45 to 64 Years","Black"
"19037","SE_T040_011",NA,"45 to 64 Years","Black"
"19038","SE_T040_011",NA,"45 to 64 Years","Black"
"19039","SE_T040_011",NA,"45 to 64 Years","Black"
"19040","SE_T040_011",NA,"45 to 64 Years","Black"
"19041","SE_T040_011",NA,"45 to 64 Years","Black"
"19042","SE_T040_011",NA,"45 to 64 Years","Black"
"19043","SE_T040_011",100.7,"45 to 64 Years","Black"
"19044","SE_T040_011",NA,"45 to 64 Years","Black"
"19045","SE_T040_011",NA,"45 to 64 Years","Black"
"19046","SE_T040_011",NA,"45 to 64 Years","Black"
"19047","SE_T040_011",NA,"45 to 64 Years","Black"
"19048","SE_T040_011",NA,"45 to 64 Years","Black"
"19049","SE_T040_011",NA,"45 to 64 Years","Black"
"19050","SE_T040_011",NA,"45 to 64 Years","Black"
"19051","SE_T040_011",NA,"45 to 64 Years","Black"
"19052","SE_T040_011",NA,"45 to 64 Years","Black"
"19053","SE_T040_011",NA,"45 to 64 Years","Black"
"19054","SE_T040_011",NA,"45 to 64 Years","Black"
"19055","SE_T040_011",65.7,"45 to 64 Years","Black"
"19056","SE_T040_011",NA,"45 to 64 Years","Black"
"19057","SE_T040_011",NA,"45 to 64 Years","Black"
"19058","SE_T040_011",NA,"45 to 64 Years","Black"
"19059","SE_T040_011",53.4,"45 to 64 Years","Black"
"19060","SE_T040_011",NA,"45 to 64 Years","Black"
"19061","SE_T040_011",NA,"45 to 64 Years","Black"
"19062","SE_T040_011",NA,"45 to 64 Years","Black"
"19063","SE_T040_011",NA,"45 to 64 Years","Black"
"19064","SE_T040_011",NA,"45 to 64 Years","Black"
"19065","SE_T040_011",NA,"45 to 64 Years","Black"
"19066","SE_T040_011",NA,"45 to 64 Years","Black"
"19067","SE_T040_011",NA,"45 to 64 Years","Black"
"19068","SE_T040_011",NA,"45 to 64 Years","Black"
"19069","SE_T040_011",NA,"45 to 64 Years","Black"
"19070","SE_T040_011",NA,"45 to 64 Years","Black"
"19071","SE_T040_011",NA,"45 to 64 Years","Black"
"19072","SE_T040_011",NA,"45 to 64 Years","Black"
"19073","SE_T040_011",NA,"45 to 64 Years","Black"
"19074","SE_T040_011",NA,"45 to 64 Years","Black"
"19075","SE_T040_011",NA,"45 to 64 Years","Black"
"19076","SE_T040_011",NA,"45 to 64 Years","Black"
"19077","SE_T040_011",NA,"45 to 64 Years","Black"
"19078","SE_T040_011",NA,"45 to 64 Years","Black"
"19079","SE_T040_011",NA,"45 to 64 Years","Black"
"19080","SE_T040_011",NA,"45 to 64 Years","Black"
"19081","SE_T040_011",NA,"45 to 64 Years","Black"
"19082","SE_T040_011",NA,"45 to 64 Years","Black"
"19083","SE_T040_011",NA,"45 to 64 Years","Black"
"19084","SE_T040_011",NA,"45 to 64 Years","Black"
"19085","SE_T040_011",NA,"45 to 64 Years","Black"
"19086","SE_T040_011",NA,"45 to 64 Years","Black"
"19087","SE_T040_011",NA,"45 to 64 Years","Black"
"19088","SE_T040_011",NA,"45 to 64 Years","Black"
"19089","SE_T040_011",NA,"45 to 64 Years","Black"
"19090","SE_T040_011",NA,"45 to 64 Years","Black"
"19091","SE_T040_011",NA,"45 to 64 Years","Black"
"19092","SE_T040_011",NA,"45 to 64 Years","Black"
"19093","SE_T040_011",NA,"45 to 64 Years","Black"
"19094","SE_T040_011",NA,"45 to 64 Years","Black"
"19095","SE_T040_011",NA,"45 to 64 Years","Black"
"19096","SE_T040_011",NA,"45 to 64 Years","Black"
"19097","SE_T040_011",NA,"45 to 64 Years","Black"
"19098","SE_T040_011",NA,"45 to 64 Years","Black"
"19099","SE_T040_011",NA,"45 to 64 Years","Black"
"19100","SE_T040_011",NA,"45 to 64 Years","Black"
"19101","SE_T040_011",NA,"45 to 64 Years","Black"
"19102","SE_T040_011",NA,"45 to 64 Years","Black"
"19103","SE_T040_011",NA,"45 to 64 Years","Black"
"19104","SE_T040_011",NA,"45 to 64 Years","Black"
"19105","SE_T040_011",NA,"45 to 64 Years","Black"
"19106","SE_T040_011",NA,"45 to 64 Years","Black"
"19107","SE_T040_011",NA,"45 to 64 Years","Black"
"19108","SE_T040_011",NA,"45 to 64 Years","Black"
"19109","SE_T040_011",68.7,"45 to 64 Years","Black"
"19110","SE_T040_011",58.3,"45 to 64 Years","Black"
"19111","SE_T040_011",NA,"45 to 64 Years","Black"
"19112","SE_T040_011",NA,"45 to 64 Years","Black"
"19113","SE_T040_011",NA,"45 to 64 Years","Black"
"19114","SE_T040_011",NA,"45 to 64 Years","Black"
"19115","SE_T040_011",NA,"45 to 64 Years","Black"
"19116","SE_T040_011",NA,"45 to 64 Years","Black"
"19117","SE_T040_011",NA,"45 to 64 Years","Black"
"19118","SE_T040_011",NA,"45 to 64 Years","Black"
"19119","SE_T040_011",NA,"45 to 64 Years","Black"
"19120","SE_T040_011",NA,"45 to 64 Years","Black"
"19121","SE_T040_011",NA,"45 to 64 Years","Black"
"19122","SE_T040_011",NA,"45 to 64 Years","Black"
"19123","SE_T040_011",NA,"45 to 64 Years","Black"
"19124","SE_T040_011",NA,"45 to 64 Years","Black"
"19125","SE_T040_011",NA,"45 to 64 Years","Black"
"19126","SE_T040_011",NA,"45 to 64 Years","Black"
"19127","SE_T040_011",NA,"45 to 64 Years","Black"
"19128","SE_T040_011",NA,"45 to 64 Years","Black"
"19129","SE_T040_011",NA,"45 to 64 Years","Black"
"19130","SE_T040_011",NA,"45 to 64 Years","Black"
"19131","SE_T040_011",NA,"45 to 64 Years","Black"
"19132","SE_T040_011",NA,"45 to 64 Years","Black"
"19133","SE_T040_011",NA,"45 to 64 Years","Black"
"19134","SE_T040_011",NA,"45 to 64 Years","Black"
"19135","SE_T040_011",NA,"45 to 64 Years","Black"
"19136","SE_T040_011",NA,"45 to 64 Years","Black"
"19137","SE_T040_011",NA,"45 to 64 Years","Black"
"19138","SE_T040_011",NA,"45 to 64 Years","Black"
"19139","SE_T040_011",NA,"45 to 64 Years","Black"
"19140","SE_T040_011",NA,"45 to 64 Years","Black"
"19141","SE_T040_011",NA,"45 to 64 Years","Black"
"19142","SE_T040_011",96.6,"45 to 64 Years","Black"
"19143","SE_T040_011",NA,"45 to 64 Years","Black"
"19144","SE_T040_011",NA,"45 to 64 Years","Black"
"19145","SE_T040_011",NA,"45 to 64 Years","Black"
"19146","SE_T040_011",NA,"45 to 64 Years","Black"
"19147","SE_T040_011",NA,"45 to 64 Years","Black"
"19148","SE_T040_011",NA,"45 to 64 Years","Black"
"19149","SE_T040_011",NA,"45 to 64 Years","Black"
"19150","SE_T040_011",NA,"45 to 64 Years","Black"
"19151","SE_T040_011",NA,"45 to 64 Years","Black"
"19152","SE_T040_011",NA,"45 to 64 Years","Black"
"19153","SE_T040_011",87.4,"45 to 64 Years","Black"
"19154","SE_T040_011",NA,"45 to 64 Years","Black"
"19155","SE_T040_011",NA,"45 to 64 Years","Black"
"19156","SE_T040_011",NA,"45 to 64 Years","Black"
"19157","SE_T040_011",NA,"45 to 64 Years","Black"
"19158","SE_T040_011",NA,"45 to 64 Years","Black"
"19159","SE_T040_011",NA,"45 to 64 Years","Black"
"19160","SE_T040_011",NA,"45 to 64 Years","Black"
"19161","SE_T040_011",NA,"45 to 64 Years","Black"
"19162","SE_T040_011",NA,"45 to 64 Years","Black"
"19163","SE_T040_011",NA,"45 to 64 Years","Black"
"19164","SE_T040_011",NA,"45 to 64 Years","Black"
"19165","SE_T040_011",NA,"45 to 64 Years","Black"
"19166","SE_T040_011",NA,"45 to 64 Years","Black"
"19167","SE_T040_011",NA,"45 to 64 Years","Black"
"19168","SE_T040_011",NA,"45 to 64 Years","Black"
"19169","SE_T040_011",NA,"45 to 64 Years","Black"
"19170","SE_T040_011",NA,"45 to 64 Years","Black"
"19171","SE_T040_011",NA,"45 to 64 Years","Black"
"19172","SE_T040_011",NA,"45 to 64 Years","Black"
"19173","SE_T040_011",96.2,"45 to 64 Years","Black"
"19174","SE_T040_011",NA,"45 to 64 Years","Black"
"19175","SE_T040_011",NA,"45 to 64 Years","Black"
"19176","SE_T040_011",NA,"45 to 64 Years","Black"
"19177","SE_T040_011",NA,"45 to 64 Years","Black"
"19178","SE_T040_011",NA,"45 to 64 Years","Black"
"19179","SE_T040_011",116.4,"45 to 64 Years","Black"
"19180","SE_T040_011",NA,"45 to 64 Years","Black"
"19181","SE_T040_011",NA,"45 to 64 Years","Black"
"19182","SE_T040_011",NA,"45 to 64 Years","Black"
